Orthogroup	ahos	apis
OG0007076		apis|A0A8R2B2C5
OG0007077		apis|A0A8R2A0U1
OG0007078		apis|A0A8R1W5J0
OG0007079		apis|A0A8R2D3I5
OG0007080		apis|A0A8R2NMX0
OG0007081		apis|A0A8R1W1J5
OG0007082		apis|A0A8R2H9P4
OG0007083		apis|C4WRT2
OG0007084		apis|A0A8R2FAA2
OG0007085		apis|A0A8R2A679
OG0007086		apis|A0A8R2D6I8
OG0007087		apis|A0A8R2FCN1
OG0007088		apis|C4WTL7
OG0007089		apis|C4WVT6
OG0007090		apis|A0A8R2D642
OG0007091		apis|C4WS24
OG0007092		apis|C4WRM5
OG0007093		apis|A0A8R2A4Q1
OG0007094		apis|A0A8R2NLQ3
OG0007095		apis|A0A8R2ADJ8
OG0007096		apis|A0A8R2H6B1
OG0007097		apis|C4WTI0
OG0007098		apis|A0A8R2D2N1
OG0007099		apis|A0A8R2A8M8
OG0007100		apis|B7TYB6
OG0007101		apis|A0A8R1W689
OG0007102		apis|A0A8R1W5P0
OG0007103		apis|A0A8R2D3X6
OG0007104		apis|A0A8R2A9H2
OG0007105		apis|A0A8R1W1R8
OG0007106		apis|A0A8R2AEB7
OG0007107		apis|A0A8R1W0Q0
OG0007108		apis|C4WW35
OG0007109		apis|A0A8R1W7D0
OG0007110		apis|A0A8R2NW73
OG0007111		apis|A0A8R2AFM7
OG0007112		apis|A0A8R1W1X8
OG0007113		apis|A0A8R1W085
OG0007114		apis|A0A8R2B5B0
OG0007115		apis|A0A8R2NRP4
OG0007116		apis|A0A8R2JR63
OG0007117		apis|A0A8R2NM16
OG0007118		apis|A0A8R2NK85
OG0007119		apis|C4WVH6
OG0007120		apis|A0A8R2A773
OG0007121		apis|A0A8R1VYM7
OG0007122		apis|A0A8R1W0E8
OG0007123		apis|A0A8R2D6M5
OG0007124		apis|A0A8R2A518
OG0007125		apis|A0A8R2B1C2
OG0007126		apis|A0A8R2D3D3
OG0007127		apis|A0A8R2HBC9
OG0007128		apis|A0A8R2F9N6
OG0007129		apis|A0A8R2D756
OG0007130		apis|A0A8R2NML2
OG0007131		apis|A0A8R1W4L1
OG0007132		apis|C4WY16
OG0007133		apis|A0A8R2B7B5
OG0007134		apis|A0A8R1XE07
OG0007135		apis|C4WUT4
OG0007136		apis|A0A8R2BA69
OG0007137		apis|A0A8R2ABP3
OG0007138		apis|A0A8R2AC93
OG0007139		apis|A0A8R2AHA5
OG0007140		apis|A0A8R2H7X8
OG0007141		apis|A0A8R2A0H9
OG0007142		apis|A0A8R2FBB4
OG0007143		apis|A0A8R2A478
OG0007144		apis|A0A8R2FAQ8
OG0007145		apis|A0A8R2HBV8
OG0007146		apis|A0A8R2D4K9
OG0007147		apis|A0A8R1WA99
OG0007148		apis|A0A8R2A3T0
OG0007149		apis|A0A8R2HBR6
OG0007150		apis|A0A8R2H9J7
OG0007151		apis|A0A8R1W3E3
OG0007152		apis|A0A8R2FCB7
OG0007153		apis|C4WTV7
OG0007154		apis|A0A8R1W9T3
OG0007155		apis|A0A8R1W473
OG0007156		apis|A0A8R2D1Q4
OG0007157		apis|A0A8R1W8Y3
OG0007158		apis|A0A8R2H5M8
OG0007159		apis|A0A8R2B543
OG0007160		apis|A0A8R2D661
OG0007161		apis|A0A8R2JNE9
OG0007162		apis|A0A8R2B4H1
OG0007163		apis|A0A8R2B9Q4
OG0007164		apis|A0A8R2JSS2
OG0007165		apis|A0A8R1W0S0
OG0007166		apis|A0A8R1W5L8
OG0007167		apis|A0A8R2A359
OG0007168		apis|C4WVN3
OG0007169		apis|A0A8R2D1K7
OG0007170		apis|C4WXW4
OG0007171		apis|A0A8R2B3Z2
OG0007172		apis|A0A8R1W5S1
OG0007173		apis|A0A8R2A8D2
OG0007174		apis|A0A8R2NKH4
OG0007175		apis|A0A8R2B325
OG0007176		apis|A0A8R2HC20
OG0007177		apis|A0A8R1TEN7
OG0007178		apis|A0A8R2H779
OG0007179		apis|A0A8R2B8A9
OG0007180		apis|A0A8R1W2I5
OG0007181		apis|A0A8R2NSB2
OG0007182		apis|C4WSV7
OG0007183		apis|A0A8R2H952
OG0007184		apis|A0A8R2B4J7
OG0007185		apis|A0A8R2A2S6
OG0007186		apis|A0A8R2D4I5
OG0007187		apis|A0A8R2D5K2
OG0007188		apis|A0A8R2A1N9
OG0007189		apis|A0A8R2B624
OG0007190		apis|A0A8R1W3Q0
OG0007191		apis|A0A8R2D706
OG0007192		apis|A0A8R2NMK9
OG0007193		apis|A0A8R1W8H4
OG0007194		apis|A0A8R2B336
OG0007195		apis|A0A8R1W2E0
OG0007196		apis|A0A8R2NRL3
OG0007197		apis|A0A8R1W2X9
OG0007198		apis|A0A8R2JRW8
OG0007199		apis|C4WSN4
OG0007200		apis|A0A8R1TGR1
OG0007201		apis|A0A8R2FAU3
OG0007202		apis|A0A8R2B639
OG0007203		apis|A0A8R1W636
OG0007204		apis|A0A8R1VZI0
OG0007205		apis|A0A8R2F9Y3
OG0007206		apis|A0A8R2NX08
OG0007207		apis|A0A8R2A7G6
OG0007208		apis|A0A8R2D741
OG0007209		apis|A0A8R2B7D2
OG0007210		apis|A0A8R2JR93
OG0007211		apis|A0A8R1W8D9
OG0007212		apis|A0A8R2B3T9
OG0007213		apis|A0A8R2A7D3
OG0007214		apis|A0A8R2B8L8
OG0007215		apis|A0A8R2ACP0
OG0007216		apis|A0A8R2D3E5
OG0007217		apis|A0A8R2HA45
OG0007218		apis|A0A8R1W8M4
OG0007219		apis|A0A8R2A8S5
OG0007220		apis|A0A8R1W6X4
OG0007221		apis|C4WT80
OG0007222		apis|A0A8R2A7Q0
OG0007223		apis|A0A8R1TGN3
OG0007224		apis|A0A8R2A8B2
OG0007225		apis|A0A8R1W134
OG0007226		apis|C4WTP5
OG0007227		apis|A0A8R1W3J2
OG0007228		apis|A0A8R2B5J4
OG0007229		apis|A0A8R2H876
OG0007230		apis|A0A8R1W2G8
OG0007231		apis|A0A8R2A5P8
OG0007232		apis|A0A8R2H9A5
OG0007233		apis|A0A8R1W7P2
OG0007234		apis|C4WWA0
OG0007235		apis|A0A8R2FDA2
OG0007236		apis|C4WUY4
OG0007237		apis|A0A8R1VZC0
OG0007238		apis|A0A8R2BB46
OG0007239		apis|A0A8R2BAD3
OG0007240		apis|A0A8R1W1E6
OG0007241		apis|A0A8R2B7G1
OG0007242		apis|A0A8R2AFV2
OG0007243		apis|A0A8R1W2B0
OG0007244		apis|C4WXT9
OG0007245		apis|A0A8R2JTV2
OG0007246		apis|A0A8R2H5Z1
OG0007247		apis|A0A8R2JQS1
OG0007248		apis|A0A8R2A2Y8
OG0007249		apis|A0A8R2A6M1
OG0007250		apis|C4WWQ4
OG0007251		apis|A0A8R2BB18
OG0007252		apis|A0A8R2JKV8
OG0007253		apis|A0A8R2B6G8
OG0007254		apis|A0A8R2A2R6
OG0007255		apis|A0A8R2H8D9
OG0007256		apis|A0A8R1W363
OG0007257		apis|A0A8R2FF99
OG0007258		apis|C4WVG0
OG0007259		apis|A0A8R2D7W4
OG0007260		apis|A0A8R1W4A6
OG0007261		apis|A0A8R2A3Y3
OG0007262		apis|A0A8R2H676
OG0007263		apis|A0A8R2AEV2
OG0007264		apis|A0A8R2D772
OG0007265		apis|A0A8R1WZ42
OG0007266		apis|A0A8R2A2B9
OG0007267		apis|A0A8R2D7M2
OG0007268		apis|A0A8R2AE78
OG0007269		apis|A0A8R2A974
OG0007270		apis|A0A8R2D6V8
OG0007271		apis|A0A8R2JKY4
OG0007272		apis|A0A8R1VZY0
OG0007273		apis|A0A8R1W5G4
OG0007274		apis|A0A8R1WA03
OG0007275		apis|C4WW25
OG0007276		apis|A0A8R1W728
OG0007277		apis|A0A8R2D305
OG0007278		apis|A0A8R1W0A8
OG0007279		apis|A0A8R1W6S8
OG0007280		apis|A0A8R2HCJ8
OG0007281		apis|A0A8R2BA80
OG0007282		apis|A0A8R1VZY9
OG0007283		apis|A0A8R1W2V2
OG0007284		apis|A0A8R2H9F2
OG0007285		apis|A0A8R2NUC8
OG0007286		apis|A0A8R2JQ99
OG0007287		apis|A0A8R2A4J5
OG0007288		apis|A0A8R2A5E2
OG0007289		apis|A0A8R2FBE3
OG0007290		apis|A0A8R2F6K3
OG0007291		apis|A0A8R2B6A9
OG0007292		apis|A0A8R2D746
OG0007293		apis|C4WYD1
OG0007294		apis|A0A8R1W3D6
OG0007295		apis|A0A8R2B905
OG0007296		apis|C4WTJ9
OG0007297		apis|A0A8R1VZJ6
OG0007298		apis|A0A8R2A4U4
OG0007299		apis|A0A8R2A3W9
OG0007300		apis|A0A8R1W444
OG0007301		apis|A0A8R1VZH5
OG0007302		apis|C4WSB9
OG0007303		apis|A0A8R2NPL9
OG0007304		apis|J9M6V5
OG0007305		apis|A0A8R2NRV7
OG0007306		apis|A0A8R2A1C2
OG0007307		apis|A0A8R2D481
OG0007308		apis|A0A8R2A493
OG0007309		apis|A0A8R2A488
OG0007310		apis|A0A8R1WB27
OG0007311		apis|A0A8R2NS55
OG0007312		apis|A0A8R1ZZ55
OG0007313		apis|A0A8R1W6H7
OG0007314		apis|A0A8R1W256
OG0007315		apis|C4WUE8
OG0007316		apis|A0A8R2BAZ7
OG0007317		apis|A0A8R2HBI5
OG0007318		apis|C4WWB8
OG0007319		apis|A0A8R2AE36
OG0007320		apis|A0A8R1VZA0
OG0007321		apis|A0A8R2FCU9
OG0007322		apis|A0A8R1ZZR6
OG0007323		apis|A0A8R2JVD5
OG0007324		apis|A0A8R2BAA6
OG0007325		apis|A0A8R2NPN6
OG0007326		apis|A0A8R2F7G0
OG0007327		apis|A0A8R2NRP1
OG0007328		apis|A0A8R2A2J0
OG0007329		apis|A0A8R2D5Y8
OG0007330		apis|A0A8R2A2J9
OG0007331		apis|A0A8R1W5I8
OG0007332		apis|A0A8R1W8Z0
OG0007333		apis|A0A8R2ABU4
OG0007334		apis|A0A8R2HBD9
OG0007335		apis|A0A8R2NTV2
OG0007336		apis|C4WSU1
OG0007337		apis|A0A8R2AC28
OG0007338		apis|A0A8R2D7J5
OG0007339		apis|A0A8R2A2H7
OG0007340		apis|C4WV17
OG0007341		apis|C4WWP5
OG0007342		apis|A0A8R2HBY3
OG0007343		apis|C4WX14
OG0007344		apis|A0A8R2A3C3
OG0007345		apis|A0A8R1WZ64
OG0007346		apis|A0A8R2BAY0
OG0007347		apis|A0A8R2A791
OG0007348		apis|C4WUE3
OG0007349		apis|A0A8R2FCG3
OG0007350		apis|A0A8R2A5D3
OG0007351		apis|A0A8R2JLU7
OG0007352		apis|Q201Y4
OG0007353		apis|A0A8R2NNB9
OG0007354		apis|A0A8R2ACB2
OG0007355		apis|A0A8R2A7J5
OG0007356		apis|A0A8R1ZYN7
OG0007357		apis|A0A8R2BA16
OG0007358		apis|C4WXV9
OG0007359		apis|A0A8R2BA60
OG0007360		apis|A0A8R1W9M6
OG0007361		apis|A0A8R1XIE9
OG0007362		apis|A0A8R2A7L9
OG0007363		apis|C4WRW8
OG0007364		apis|A0A8R1W0D0
OG0007365		apis|A0A8R2A6W3
OG0007366		apis|A0A8R2JRU9
OG0007367		apis|C4WSV3
OG0007368		apis|A0A8R2FC12
OG0007369		apis|A0A8R2A6I2
OG0007370		apis|A0A8R2AAH1
OG0007371		apis|A0A8R1W535
OG0007372		apis|A0A8R1W5T8
OG0007373		apis|A0A8R2A2B4
OG0007374		apis|A0A8R2D7A9
OG0007375		apis|A0A8R2A8X2
OG0007376		apis|A0A8R2H4X8
OG0007377		apis|A0A8R2FCP8
OG0007378		apis|A0A8R2FAY4
OG0007379		apis|C4WVN9
OG0007380		apis|A0A8R2D5F7
OG0007381		apis|A0A8R1WXH6
OG0007382		apis|A0A8R2AY73
OG0007383		apis|A0A8R1W9R5
OG0007384		apis|C4WXD9
OG0007385		apis|A0A8R1VZM7
OG0007386		apis|A0A8R2H9E2
OG0007387		apis|C4WXS5
OG0007388		apis|A0A8R2A8K9
OG0007389		apis|A0A8R1W0U3
OG0007390		apis|A0A8R1WAK5
OG0007391		apis|A0A8R2JM62
OG0007392		apis|A0A8R2JSX8
OG0007393		apis|A0A8R2ACS9
OG0007394		apis|A0A8R2NSI4
OG0007395		apis|A0A8R2D504
OG0007396		apis|A0A8R2D7Y1
OG0007397		apis|A0A8R2B9I8
OG0007398		apis|C4WXG1
OG0007399		apis|A0A8R2F946
OG0007400		apis|A0A8R2D7U4
OG0007401		apis|A0A8R2JMD2
OG0007402		apis|A0A8R2D8N8
OG0007403		apis|A0A8R1W3Z4
OG0007404		apis|A0A8R2NKA3
OG0007405		apis|A0A8R1WA29
OG0007406		apis|A0A8R2D1A6
OG0007407		apis|C4WTK9
OG0007408		apis|Q1ZZQ9
OG0007409		apis|A0A8R2B7C8
OG0007410		apis|A0A8R1W0Y0
OG0007411		apis|A0A8R2A6F9
OG0007412		apis|A0A8R2H8Q2
OG0007413		apis|A0A8R2A9I1
OG0007414		apis|C4WY02
OG0007415		apis|A0A8R2H7Y3
OG0007416		apis|A0A8R2ABJ2
OG0007417		apis|A0A8R2B9U9
OG0007418		apis|A0A8R2NS64
OG0007419		apis|A0A8R2NSA8
OG0007420		apis|A0A8R1WZG0
OG0007421		apis|A0A8R1W2K9
OG0007422		apis|A0A8R2AE50
OG0007423		apis|A0A8R2HBF0
OG0007424		apis|A0A8R2AAG3
OG0007425		apis|A0A8R2B451
OG0007426		apis|C4WV14
OG0007427		apis|A0A8R1W3I5
OG0007428		apis|A0A8R1XIW0
OG0007429		apis|A0A8R2A821
OG0007430		apis|A0A8R1VYX9
OG0007431		apis|A0A8R1W441
OG0007432		apis|A0A8R1W2D9
OG0007433		apis|A0A8R2D6V3
OG0007434		apis|A0A8R1W6D9
OG0007435		apis|A0A8R2H935
OG0007436		apis|A0A8R1W8B5
OG0007437		apis|A0A8R2BA86
OG0007438		apis|C4WUX1
OG0007439		apis|A0A8R2JN16
OG0007440		apis|A0A8R2B7F1
OG0007441		apis|A0A8R2JPT8
OG0007442		apis|A0A8R2JRI8
OG0007443		apis|A0A8R1W416
OG0007444		apis|A0A8R2H9F9
OG0007445		apis|A0A8R2D7R7
OG0007446		apis|A0A8R2A6N0
OG0007447		apis|A0A8R2D8V7
OG0007448		apis|A0A8R2JVS8
OG0007449		apis|C4WTZ3
OG0007450		apis|A0A8R2D737
OG0007451		apis|A0A8R2A7T5
OG0007452		apis|C4WRR3
OG0007453		apis|A0A8R1WXY0
OG0007454		apis|A0A8R2A978
OG0007455		apis|A0A8R2JUW5
OG0007456		apis|A0A8R2H7L0
OG0007457		apis|A0A8R2ACH0
OG0007458		apis|C4WWG3
OG0007459		apis|A0A8R1W3G3
OG0007460		apis|A0A8R1W3A0
OG0007461		apis|C4WUH4
OG0007462		apis|C4WXJ6
OG0007463		apis|C4WVQ6
OG0007464		apis|A0A8R2A5P1
OG0007465		apis|A0A8R2B9R0
OG0007466		apis|A0A8R2A9E7
OG0007467		apis|A0A8R2H900
OG0007468		apis|A0A8R2A6V7
OG0007469		apis|A0A8R2B640
OG0007470		apis|A0A8R2NTU4
OG0007471		apis|A0A8R2A4S3
OG0007472		apis|A0A8R2D3T3
OG0007473		apis|A0A8R1W7S8
OG0007474		apis|A0A8R2B5Q4
OG0007475		apis|A0A8R2A6Y2
OG0007476		apis|C4WXR0
OG0007477		apis|A0A8R2D6Z9
OG0007478		apis|A0A8R1WYI6
OG0007479		apis|A0A8R1W5Q5
OG0007480		apis|A0A8R2A2G7
OG0007481		apis|A0A8R2D5M7
OG0007482		apis|A0A8R2AC88
OG0007483		apis|A0A8R2D1G5
OG0007484		apis|J9K009
OG0007485		apis|A0A8R2H759
OG0007486		apis|A0A8R2BAN2
OG0007487		apis|A0A8R2HB91
OG0007488		apis|A0A8R2BA02
OG0007489		apis|A0A8R2HAX1
OG0007490		apis|A0A8R1W4I6
OG0007491		apis|A0A8R2A426
OG0007492		apis|A0A8R1W540
OG0007493		apis|A0A8R2FDQ1
OG0007494		apis|A0A8R2BAV0
OG0007495		apis|A0A8R2A210
OG0007496		apis|C4WSZ7
OG0007497		apis|C4WYC6
OG0007498		apis|A0A8R1TCH3
OG0007499		apis|C4WWJ7
OG0007500		apis|C4WVP2
OG0007501		apis|A0A8R1W1V4
OG0007502		apis|A0A8R2A2V4
OG0007503		apis|A0A8R2A2A6
OG0007504		apis|Q201X6
OG0007505		apis|A0A8R2H752
OG0007506		apis|A0A8R2A1F6
OG0007507		apis|A0A8R2H9X8
OG0007508		apis|A0A8R2D7F5
OG0007509		apis|A0A8R1W766
OG0007510		apis|A0A8R2NLH6
OG0007511		apis|A0A8R2NPH4
OG0007512		apis|A0A8R2JPG2
OG0007513		apis|A0A8R2JQR8
OG0007514		apis|A0A8R2A4T7
OG0007515		apis|A0A8R2A6S4
OG0007516		apis|A0A8R1VYH0
OG0007517		apis|A0A8R2A6H4
OG0007518		apis|A0A8R2NNP8
OG0007519		apis|A0A8R2JRK8
OG0007520		apis|A0A8R2B7U7
OG0007521		apis|A0A8R2A2W2
OG0007522		apis|A0A8R2A014
OG0007523		apis|A0A8R2F8G4
OG0007524		apis|C4WT00
OG0007525		apis|A0A8R2A0C0
OG0007526		apis|A0A8R2A4A9
OG0007527		apis|A0A8R1W377
OG0007528		apis|A0A8R1TGD0
OG0007529		apis|A0A8R1W5B1
OG0007530		apis|A0A8R2AA68
OG0007531		apis|C4WV34
OG0007532		apis|A0A8R2JQT5
OG0007533		apis|A0A8R1W6A2
OG0007534		apis|A0A8R1W3E4
OG0007535		apis|A0A8R1W4X7
OG0007536		apis|A0A8R1W6V7
OG0007537		apis|C4WXH6
OG0007538		apis|A0A8R2D8X2
OG0007539		apis|A0A8R1W2G9
OG0007540		apis|A0A8R1W1Y4
OG0007541		apis|A0A8R1W899
OG0007542		apis|A0A8R2NRY2
OG0007543		apis|A0A8R2D8R1
OG0007544		apis|A0A8R2A4X0
OG0007545		apis|A0A8R2ADH4
OG0007546		apis|A0A8R1W485
OG0007547		apis|A0A8R2A655
OG0007548		apis|A0A8R2NKN2
OG0007549		apis|A0A8R2A900
OG0007550		apis|A0A8R2NSE1
OG0007551		apis|A0A8R2A4U9
OG0007552		apis|A0A8R2B5X2
OG0007553		apis|A0A8R2NL73
OG0007554		apis|A0A8R2A328
OG0007555		apis|A0A8R1W3T4
OG0007556		apis|A0A8R2JT86
OG0007557		apis|A0A8R2NRU2
OG0007558		apis|A0A8R2B9T7
OG0007559		apis|C4WSZ2
OG0007560		apis|A0A8R2NKV7
OG0007561		apis|A0A8R1VZV9
OG0007562		apis|A0A8R1X1F3
OG0007563		apis|A0A8R2FBW5
OG0007564		apis|C4WVS1
OG0007565		apis|A0A8R2AD36
OG0007566		apis|A0A8R2H648
OG0007567		apis|C4WWX4
OG0007568		apis|A0A8R2A3D4
OG0007569		apis|A0A8R2D1P9
OG0007570		apis|A0A8R2D272
OG0007571		apis|A0A8R1W5G1
OG0007572		apis|A0A8R2JRW2
OG0007573		apis|A0A8R2JMW8
OG0007574		apis|A0A8R2HB44
OG0007575		apis|A0A8R2HBL6
OG0007576		apis|A0A8R2B918
OG0007577		apis|A0A8R2D3Y2
OG0007578		apis|A0A8R2D2E3
OG0007579		apis|A0A8R2FD22
OG0007580		apis|A0A8R1W5D4
OG0007581		apis|A0A8R1W2I1
OG0007582		apis|A0A8R1W3P3
OG0007583		apis|C4WUB7
OG0007584		apis|A0A8R2H6Y7
OG0007585		apis|A0A8R2AAU8
OG0007586		apis|C4WYD5
OG0007587		apis|A0A8R1W6I0
OG0007588		apis|A0A8R2F986
OG0007589		apis|A0A8R1W2Q2
OG0007590		apis|A0A8R2B9P5
OG0007591		apis|C4WVV8
OG0007592		apis|A0A8R2F9T8
OG0007593		apis|A0A8R2JNT4
OG0007594		apis|A0A8R2A8Q7
OG0007595		apis|A0A8R2F922
OG0007596		apis|A0A8R2A949
OG0007597		apis|C4WS20
OG0007598		apis|A0A8R2F7I8
OG0007599		apis|A0A8R2B871
OG0007600		apis|A0A8R2AFF2
OG0007601		apis|A0A8R2AB95
OG0007602		apis|A0A8R2NUA9
OG0007603		apis|A0A8R1TCG5
OG0007604		apis|A0A8R2B599
OG0007605		apis|A0A8R2B2I9
OG0007606		apis|A0A8R2B514
OG0007607		apis|A0A8R2H8T1
OG0007608		apis|A0A8R2JKZ8
OG0007609		apis|A0A8R1W2T4
OG0007610		apis|A0A8R2AEP3
OG0007611		apis|A0A8R1W5Q0
OG0007612		apis|A0A8R2JWG4
OG0007613		apis|A0A8R2A3R4
OG0007614		apis|A0A8R2A3G7
OG0007615		apis|A0A8R1W1F0
OG0007616		apis|A0A8R1VZQ0
OG0007617		apis|A0A8R2AEV9
OG0007618		apis|A0A8R2B2Y9
OG0007619		apis|A0A8R2JKY3
OG0007620		apis|A0A8R2AC76
OG0007621		apis|A0A8R1WAE2
OG0007622		apis|C4WVS4
OG0007623		apis|A0A8R1X0V3
OG0007624		apis|A0A8R2JP26
OG0007625		apis|A0A8R2AAR3
OG0007626		apis|A0A8R2AEE7
OG0007627		apis|C4WXN8
OG0007628		apis|A0A8R2A784
OG0007629		apis|A0A8R2H5U6
OG0007630		apis|A0A8R2A934
OG0007631		apis|A0A8R2A2X9
OG0007632		apis|A0A8R2NR96
OG0007633		apis|A0A8R2JR03
OG0007634		apis|C4WTZ9
OG0007635		apis|C4WS41
OG0007636		apis|A0A8R2FDW3
OG0007637		apis|A0A8R1W5A9
OG0007638		apis|A0A8R2NN02
OG0007639		apis|A0A8R2ACB6
OG0007640		apis|A0A8R1WY91
OG0007641		apis|A0A8R1W7K7
OG0007642		apis|A0A8R2D540
OG0007643		apis|C4WTG2
OG0007644		apis|A0A8R2F6Z7
OG0007645		apis|C4WUU5
OG0007646		apis|A0A8R2AE16
OG0007647		apis|A0A8R2D866
OG0007648		apis|A0A8R2AEL1
OG0007649		apis|C4WXY5
OG0007650		apis|A0A8R2A1Y3
OG0007651		apis|A0A8R2A402
OG0007652		apis|A0A8R2JT84
OG0007653		apis|A0A8R1W2S8
OG0007654		apis|A0A8R2A1J1
OG0007655		apis|A0A8R2D614
OG0007656		apis|A0A8R2FER8
OG0007657		apis|A0A8R2H808
OG0007658		apis|A0A8R2NPG7
OG0007659		apis|B7TYC6
OG0007660		apis|C4WX38
OG0007661		apis|A0A8R2NPD2
OG0007662		apis|C4WUF3
OG0007663		apis|A0A8R2A9P5
OG0007664		apis|A0A8R1WB16
OG0007665		apis|A0A8R2ABB6
OG0007666		apis|A0A8R2H4Z6
OG0007667		apis|A0A8R2AHD9
OG0007668		apis|A0A8R2JMA7
OG0007669		apis|A0A8R2A5H0
OG0007670		apis|A0A8R2AGH8
OG0007671		apis|C4WVM4
OG0007672		apis|A0A8R1ZZM8
OG0007673		apis|A0A8R1W6J6
OG0007674		apis|C4WVN5
OG0007675		apis|A0A8R1W0S7
OG0007676		apis|A0A8R2D4I6
OG0007677		apis|C4WWW0
OG0007678		apis|A0A8R2AC41
OG0007679		apis|C4WW21
OG0007680		apis|C4WXQ3
OG0007681		apis|A0A8R2B8Z9
OG0007682		apis|A0A8R2H4X4
OG0007683		apis|A0A8R2FBL0
OG0007684		apis|A0A8R2JXH7
OG0007685		apis|A0A8R2ACG1
OG0007686		apis|A0A8R2A2Q5
OG0007687		apis|A0A8R1W449
OG0007688		apis|C4WRP3
OG0007689		apis|A0A8R2NXG2
OG0007690		apis|A0A8R1TGA6
OG0007691		apis|A0A8R2A3M6
OG0007692		apis|A0A8R2JMH7
OG0007693		apis|A0A8R1W939
OG0007694		apis|A0A8R1W6F4
OG0007695		apis|A0A8R1W6P0
OG0007696		apis|C4WWW9
OG0007697		apis|A0A8R2H7H2
OG0007698		apis|A0A8R2FAD2
OG0007699		apis|A0A8R2A3B6
OG0007700		apis|A0A8R1W216
OG0007701		apis|A0A8R2D8S1
OG0007702		apis|C4WS60
OG0007703		apis|A0A8R2FCQ3
OG0007704		apis|A0A8R2H8V6
OG0007705		apis|A0A8R1W5M2
OG0007706		apis|A0A8R2A262
OG0007707		apis|A0A8R1W7J6
OG0007708		apis|C4WRR6
OG0007709		apis|C4WUQ9
OG0007710		apis|A0A8R1W314
OG0007711		apis|A0A8R2B940
OG0007712		apis|A0A8R2FCQ9
OG0007713		apis|C4WUM3
OG0007714		apis|A0A8R1W6T3
OG0007715		apis|A0A8R2BAH7
OG0007716		apis|C4WVW3
OG0007717		apis|A0A8R2JWT8
OG0007718		apis|A0A8R2A2F9
OG0007719		apis|C4WY66
OG0007720		apis|A0A8R2A222
OG0007721		apis|A0A8R1W3U1
OG0007722		apis|A0A8R1VZH9
OG0007723		apis|A0A8R2JTH0
OG0007724		apis|A0A8R2NP30
OG0007725		apis|A0A8R2NVB7
OG0007726		apis|A0A8R2BA78
OG0007727		apis|A0A8R2A808
OG0007728		apis|C4WT84
OG0007729		apis|A0A8R2B6C8
OG0007730		apis|A0A8R2AB25
OG0007731		apis|A0A8R1W2X4
OG0007732		apis|A0A8R2H5X5
OG0007733		apis|A0A8R2H4D3
OG0007734		apis|C4WSL3
OG0007735		apis|A0A8R2B4Y6
OG0007736		apis|C4WWB7
OG0007737		apis|A0A8R1W283
OG0007738		apis|A0A8R2JUV3
OG0007739		apis|A0A8R2B4V6
OG0007740		apis|A0A8R2D7M3
OG0007741		apis|A0A8R2NS81
OG0007742		apis|A0A8R1W3J5
OG0007743		apis|A0A8R2D685
OG0007744		apis|A0A8R2AFQ6
OG0007745		apis|A0A8R2NW89
OG0007746		apis|A0A8R2BAQ5
OG0007747		apis|A0A8R2AC77
OG0007748		apis|A0A8R2A8B3
OG0007749		apis|A0A8R1TCS0
OG0007750		apis|A0A8R1W3H1
OG0007751		apis|A0A8R2A213
OG0007752		apis|A0A8R2A6C2
OG0007753		apis|C4WY42
OG0007754		apis|A0A8R2JMF2
OG0007755		apis|A0A8R2B7D1
OG0007756		apis|A0A8R2BAZ3
OG0007757		apis|A0A8R2A6Y7
OG0007758		apis|A0A8R1W564
OG0007759		apis|A0A8R2B605
OG0007760		apis|A0A8R2D293
OG0007761		apis|A0A8R2FEB9
OG0007762		apis|C4WVP4
OG0007763		apis|A0A8R1W844
OG0007764		apis|A0A8R1W7A9
OG0007765		apis|A0A8R2FCP9
OG0007766		apis|A0A8R2D7W3
OG0007767		apis|A0A8R2JMR8
OG0007768		apis|A0A8R1W6C4
OG0007769		apis|A0A8R2NKY3
OG0007770		apis|A0A8R2AFJ5
OG0007771		apis|A0A8R2AEQ8
OG0007772		apis|C4WTN7
OG0007773		apis|A0A8R1W7H6
OG0007774		apis|A0A8R2A5D1
OG0007775		apis|C4WU86
OG0007776		apis|C4WUP5
OG0007777		apis|C4WTX1
OG0007778		apis|C4WRI9
OG0007779		apis|A0A8R2D1L2
OG0007780		apis|A0A8R2NSV3
OG0007781		apis|A0A8R2B939
OG0007782		apis|A0A8R2A9K2
OG0007783		apis|A0A8R2A5M2
OG0007784		apis|A0A8R2JTM3
OG0007785		apis|A0A8R2D694
OG0007786		apis|A0A8R1W586
OG0007787		apis|C4WTD2
OG0007788		apis|C4WSI1
OG0007789		apis|A0A8R1XK13
OG0007790		apis|A0A8R2A3P2
OG0007791		apis|A0A8R2HBB1
OG0007792		apis|A0A8R2F8K8
OG0007793		apis|A0A8R2B9N3
OG0007794		apis|A0A8R2B454
OG0007795		apis|A0A8R2AEX7
OG0007796		apis|A0A8R2JSA0
OG0007797		apis|A0A8R2B9J7
OG0007798		apis|A0A8R2JLC7
OG0007799		apis|A0A8R2B538
OG0007800		apis|A0A8R1VY26
OG0007801		apis|A0A8R2FCP2
OG0007802		apis|A0A8R2A5K3
OG0007803		apis|A0A8R1VZ31
OG0007804		apis|C4WVB5
OG0007805		apis|A0A8R2A8I6
OG0007806		apis|C4WVJ5
